##id	name	Amused	Disappointed	Indignant	Satisfied	Worried
5193899	cuntalipassi	0.02	0.03	0.63	0.18	0.11
3257484	MEALVX	0.04	0.16	0.48	0.28	0.04
3710918	Lettore_3710918	0.05	0	0.73	0.1	0.1
9006173	Lettore_9006173	0.18	0.27	0.18	0.22	0.13
10264874	Mastro70	0.4	0.16	0.23	0.06	0.13
9108384	iusmurmurandi	0.1	0.02	0.62	0.22	0.02
2860942	stendhal68	0.14	0.28	0.28	0.14	0.14
9222812	Guido37	0.24	0.04	0.19	0.32	0.2
2683925	wirtak	0.02	0.07	0.62	0.16	0.11
5116185	Lettore_5116185	0.16	0	0.5	0.16	0.16
10138364	korben64	0.04	0.13	0.43	0.3	0.08
5836928	HAMORIM	0.08	0.24	0.32	0.12	0.22
9457524	Lettore_9457524	0.02	0.18	0.24	0.37	0.16
8907983	stevets	0.07	0.04	0.4	0.46	0.01
2320263	ferdi72	0.12	0.11	0.38	0.24	0.13
3471340	Fra85	0.21	0.08	0.16	0.45	0.08
556420	bosco43	0.24	0.04	0.44	0.14	0.12
815400	emilio.gadaleta	0.08	0.03	0.56	0.26	0.05
8794435	pirata59	0.02	0.13	0.61	0.16	0.05
2803100	emipar	0.15	0.23	0.23	0.15	0.23
2925538	socrateilluso	0.13	0.12	0.42	0.23	0.07
872638	jovo66	0.12	0.12	0.25	0.25	0.25
1771424	pleonzio	0.1	0.1	0.42	0.29	0.06
9048417	Teed	0.17	0.21	0.21	0.22	0.17
2752007	linux	0.03	0.08	0.68	0.1	0.08
5351817	Andrea99999	0.02	0.16	0.5	0.08	0.22
8485354	Fra7777	0.02	0	0.3	0.29	0.36
1896065	Lettore_1896065	0.05	0.16	0.49	0.23	0.06
2867541	zesave	0.19	0.09	0.14	0.38	0.19
2889674	pasquino68	0.15	0.21	0.31	0.21	0.09
5223811	Lettore_5223811	0.05	0.22	0.57	0.11	0.03
8799757	Lettore_8799757	0.06	0.05	0.65	0.17	0.03
5827572	maldive	0.05	0.17	0.29	0.41	0.05
2839407	Lettore_2839407	0.1	0.21	0.05	0.39	0.23
536397	Sorrydan	0.28	0.42	0	0.14	0.14
2221686	Lettore_2221686	0.14	0.38	0.14	0.04	0.28
2022139	Lorenzo1963	0.18	0.2	0.23	0.29	0.08
2520874	Lettore_2520874	0.17	0.22	0.32	0.22	0.05
8829910	flapen	0.07	0.08	0.53	0.22	0.08
2754468	marcu57	0.09	0.12	0.56	0.19	0.02
5705964	muzioscevole	0.07	0.13	0.35	0.32	0.09
1903210	Lettore_1903210	0.08	0.25	0	0.16	0.5
6049776	aztime	0.1	0.15	0.38	0.19	0.15
2817189	fredrikd	0.1	0.13	0.43	0.13	0.19
375587	jason	0.14	0.38	0.09	0.28	0.09
9233498	Big_mancio	0.06	0.14	0.3	0.32	0.15
9123431	Marckus20	0.03	0.06	0.43	0.4	0.06
5096128	nerotto	0.13	0.06	0.37	0.23	0.19
8091368	ZIOFRANK56	0.14	0.14	0.57	0	0.14
5406027	vicc64	0.25	0.2	0.3	0.2	0.05
1379190	Lettore_1379190	0.19	0.2	0.15	0.36	0.08
1786379	fffrry	0.08	0.08	0.66	0	0.16
9337728	Lettore_9337728	0.13	0.08	0.35	0.37	0.03
9255423	Lettore_9255423	0.05	0.08	0.77	0.05	0.02
9217157	Lettore_9217157	0.09	0.02	0.59	0.25	0.03
5722050	6soleluna9	0.11	0.3	0.13	0.23	0.2
1804447	unavox	0.13	0.09	0.4	0.33	0.03
9354117	skfuyhw	0.18	0.15	0.22	0.24	0.18
8687141	ghorio	0.01	0.02	0.79	0.14	0.02
8740431	CharAznable	0.07	0.02	0.52	0.23	0.13
991749	Lettore_991749	0.1	0.21	0.4	0.1	0.16
5096921	Andunedhel	0.12	0.11	0.41	0.3	0.04
9923430	PietroRivolta	0.29	0.11	0.11	0.05	0.41
5800364	cartman	0.31	0.18	0.08	0.34	0.07
2430238	giuseppeaira	0.04	0.03	0.57	0.31	0.03
952143	Lettore_952143	0.13	0.09	0.44	0.2	0.12
2194218	evuggio	0.05	0.05	0.6	0.1	0.2
340946	PipPozZo	0.1	0.1	0.4	0.3	0.1
5557904	GabrieleG92	0.11	0.04	0.4	0.41	0.02
3203414	Lettore_3203414	0.12	0.06	0.38	0.16	0.25
8867811	rujard	0.23	0.15	0.46	0.07	0.07
2563078	totonac	0.07	0.13	0.43	0.33	0.01
9450088	Lettore_9450088	0.16	0.15	0.39	0.16	0.11
9602262	Lettore_9602262	0.01	0.01	0.68	0.24	0.03
9099617	GAETANINO	0.12	0.16	0.39	0.17	0.13
7198988	Bearjack	0.03	0.29	0.14	0.37	0.14
8760557	Gustovale	0.33	0.33	0.16	0	0.16
2167737	Lettore_2167737	0.16	0.33	0	0.33	0.16
9766224	henrysav	0.04	0.04	0.45	0.13	0.31
9769059	andrealandi	0.09	0	0.81	0	0.09
289679	Lettore_289679	0.1	0.1	0.2	0.5	0.1
323117	Lettore_323117	0.24	0.19	0.13	0.21	0.21
2106517	stoppy	0.05	0.04	0.25	0.56	0.08
1771461	Lettore_1771461	0.06	0.11	0.4	0.26	0.15
1770551	gugalimma	0.26	0.08	0.52	0	0.13
1988078	arch.giord	0.16	0.27	0.24	0.08	0.22
1865411	john01	0.03	0.02	0.4	0.51	0.02
2702897	Lettore_2702897	0.09	0.18	0.48	0.15	0.09
9930321	Lettore_9930321	0.24	0.13	0.19	0.22	0.19
710899	Lettore_1	0.16	0.16	0.27	0.33	0.06
9041128	MEMOLE	0.08	0.06	0.39	0.33	0.12
2807875	Lettore_2807875	0.05	0.02	0.36	0.42	0.13
5142467	Fourwheeler	0.12	0.1	0.48	0.19	0.08
8183781	baltimoreanlife	0.06	0.5	0.23	0.1	0.1
3686743	ideafix	0.04	0.36	0.24	0.32	0.04
9038953	RG31	0.03	0.31	0.25	0.13	0.24
9209520	Lettore_9209520	0.1	0.1	0.45	0.31	0.03
3638374	EMAEMA	0.17	0.06	0.25	0.34	0.15
1760104	ploca78	0.3	0	0.2	0.3	0.2
8128583	Lettore_8128583	0.21	0.07	0.21	0.39	0.1
2953265	jasonmas	0.06	0.23	0.31	0.19	0.19
513620	DC_Andrea	0.22	0.16	0.27	0.29	0.03
5084921	Lettore_5084921	0.16	0	0.41	0.38	0.02
7741209	MicaFessoErodoto	0.1	0.06	0.55	0.24	0.02
297278	Lettore_297278	0.11	0.16	0.38	0.22	0.11
9792725	Lettore_9792725	0.1	0.06	0.24	0.54	0.03
9141109	Alberto59	0.19	0.19	0.11	0.29	0.2
10394009	Albydrummer	0.33	0	0	0	0.66
10336652	Lettore_10336652	0.16	0.26	0.13	0.06	0.36
2793687	Lettore_2793687	0.15	0.08	0.35	0.25	0.16
5531768	turamban	0.02	0.08	0.77	0.08	0.04
5163260	Deelife	0.04	0.3	0.32	0.21	0.1
1032976	libica	0.08	0.36	0.36	0.04	0.16
2939591	gika35	0.04	0.04	0.66	0.08	0.16
2469955	Lettore_2469955	0.16	0.33	0	0.33	0.16
5537203	Lettore_5537203	0.24	0.34	0.16	0.13	0.11
9173591	ControlAltCanc	0.23	0.06	0.35	0.17	0.17
3677859	Lettore_3677859	0.05	0.14	0.64	0.14	0.03
5127972	iryben	0.03	0.32	0.23	0.13	0.26
2832616	bstucc	0.59	0.1	0.16	0.11	0.02
3610738	Lettore_3610738	0.07	0.03	0.46	0.34	0.07
2745157	Lettore_2745157	0.34	0.09	0.27	0.22	0.05
9554128	Palmi	0.07	0.05	0.47	0.32	0.07
5152680	Lettore_5152680	0.05	0.26	0.33	0.29	0.04
9091645	Lettore_9091645	0.04	0.23	0.52	0.14	0.04
9217176	Lettore_9217176	0.07	0.03	0.58	0.25	0.05
8693522	elifaz19	0.13	0.1	0.41	0.27	0.07
5207872	montecatria	0.05	0.38	0.28	0.1	0.16
2363781	accidenti	0.12	0.07	0.39	0.36	0.03
2159824	Fede0347	0.12	0.2	0.29	0.17	0.19
9792708	Lettore_9792708	0.08	0.08	0.16	0.41	0.25
1610311	Lettore_1610311	0.09	0.27	0.24	0.24	0.15
2614809	biancorosso	0.06	0.16	0.49	0.13	0.13
9339388	Gaige	0.19	0.08	0.29	0.32	0.09
7995953	Alessandro1969	0.04	0.04	0.28	0.47	0.14
9537602	Lettore_9537602	0.05	0.01	0.29	0.55	0.08
8817496	faggio41	0.08	0.02	0.59	0.1	0.19
1330774	Lettore_1330774	0.35	0.22	0.03	0.21	0.17
8836372	Lettore_8836372	0.26	0.1	0.36	0.26	0.02
8871109	louison	0.06	0.07	0.53	0.23	0.09
2364988	Lettore_2364988	0.25	0.25	0.25	0.12	0.12
2582025	Tiberius70	0.11	0.23	0.51	0.09	0.04
9767786	Lettore_9767786	0.12	0.12	0.37	0.25	0.12
1379019	comma_22	0.1	0.05	0.31	0.1	0.42
2039487	Lettore_2039487	0.2	0.19	0.06	0.48	0.04
9121648	Lettore_9121648	0.09	0.17	0.3	0.3	0.11
1830146	francoduina	0.24	0.12	0.16	0.33	0.13
9131630	noniger	0.25	0	0.25	0.25	0.25
3265637	Lettore_3265637	0.16	0	0.5	0.16	0.16
10104873	tollom	0.2	0.3	0.1	0.3	0.1
2452136	Lettore_2452136	0.04	0.13	0.56	0.08	0.17
9397088	artepura1967	0.06	0.2	0.2	0.06	0.46
2743476	bbbbarney	0.14	0.14	0.15	0.48	0.08
8901161	vic1964	0.42	0.14	0.28	0	0.14
10294365	carlinomylove	0.07	0.61	0.07	0.15	0.07
5375789	luigi43	0.04	0.02	0.25	0.48	0.19
8315695	pieredo	0.1	0.06	0.1	0.47	0.23
9661498	salvater	0.04	0.29	0.29	0.16	0.2
1651641	silverado	0.03	0.03	0.74	0.07	0.11
9836000	Massi78	0.09	0.09	0.27	0.36	0.18
3360906	Femax	0.04	0.18	0.47	0.22	0.07
8999404	Lettore_8999404	0.03	0.05	0.71	0.17	0.01
2735941	colonia	0.03	0.16	0.64	0.12	0.03
2072062	Lettore_2072062	0.1	0.08	0.6	0.17	0.03
2847983	ACHILLE_MI	0.05	0.23	0.37	0.28	0.06
2435047	crephus	0.21	0.07	0.18	0.32	0.2
2461190	rabugento	0.34	0.08	0.16	0.32	0.08
10428873	ZIMMER	0.1	0.02	0.61	0.1	0.16
2750812	Marko5167	0.2	0.4	0	0.2	0.2
9703621	ilDemiurgo	0.12	0.04	0.5	0.22	0.1
9704148	spiderman	0.04	0.1	0.57	0.21	0.05
1037867	Lettore_1037867	0.05	0.25	0.23	0.37	0.06
9760571	rca	0.01	0	0.62	0.29	0.05
3711749	Lettore_3711749	0.15	0.15	0.15	0.3	0.23
10087998	Cimbro	0.06	0.04	0.04	0.72	0.11
3706567	alegrade14	0.04	0.16	0.5	0.27	0.02
2865134	Lettore_2865134	0.15	0.02	0.42	0.28	0.1
1886645	Lettore_1886645	0.11	0.12	0.57	0.04	0.14
8690774	Lettore_8690774	0.15	0.13	0.42	0.24	0.04
9965064	Leoferox	0.15	0.06	0.16	0.16	0.44
596482	Pippete	0.06	0.07	0.63	0.2	0.03
8492002	Lettore_8492002	0.09	0.18	0.5	0.04	0.18
5764466	fcogni	0.07	0.17	0.52	0.08	0.13
5478593	Riccardo8	0.04	0.42	0.19	0.14	0.19
3600781	donQuijote	0.03	0.07	0.6	0.1	0.17
9405473	Lettore_9405473	0.09	0.01	0.64	0.2	0.03
2957522	elenapo	0.1	0	0.6	0	0.3
10311161	fc75	0.16	0.11	0.44	0.22	0.05
3667561	umbinho	0.15	0.07	0.07	0.61	0.07
9067781	Lettore_4598253	0.13	0.03	0.6	0.18	0.03
6037991	lucio1949	0.06	0.06	0.51	0.27	0.07
668619	marco71marco	0.11	0.15	0.31	0.28	0.12
5544014	aimone	0.05	0.08	0.35	0.42	0.07
9208535	papero42	0.09	0.24	0.34	0.14	0.16
8753369	ahchab	0.27	0.1	0.13	0.22	0.25
8814345	falkner	0.12	0.1	0.39	0.35	0.02
1776182	Lettore_1776182	0.07	0.33	0.44	0.03	0.11
9175461	Lettore_9175461	0.04	0.01	0.72	0.15	0.07
5213789	donren	0.02	0.31	0.38	0.24	0.02
2853163	Lettore_2853163	0.15	0.23	0.23	0.18	0.18
1945821	Clay60	0.46	0	0.13	0.13	0.26
2807589	tartaruga37	0.09	0.03	0.4	0.39	0.07
5537591	GinaInviere	0.77	0	0.05	0.11	0.05
2699506	VIRGILIO12	0.08	0.14	0.44	0.19	0.12
8736061	mowgli!!!4	0.14	0.13	0.33	0.18	0.2
2760798	lumiere	0.14	0.08	0.49	0.24	0.03
8908556	pierulin	0.07	0	0.76	0	0.15
5527633	Scacchibocce	0.09	0.25	0.17	0.28	0.17
5137163	renatomoda	0.28	0.07	0.42	0.14	0.07
2031321	girininjou	0.16	0.02	0.36	0.33	0.11
3255802	louassange	0.02	0.07	0.67	0.21	0.01
3200687	vittorio36	0.15	0.11	0.39	0.24	0.09
8283476	eugenos1	0.03	0.03	0.61	0.25	0.04
8800022	Gattopardo52	0.16	0.18	0.25	0.27	0.11
3206050	caiop.	0.08	0.02	0.49	0.37	0.02
3666001	Sillibilly	0.1	0.18	0.44	0.12	0.16
1805201	Lettore_1805201	0.2	0	0	0.6	0.2
3682819	ROMCHI	0.16	0.1	0.35	0.32	0.06
9816165	Irene88	0.12	0.05	0.37	0.4	0.05
2557207	Lettore_2557207	0.03	0.04	0.61	0.29	0.02
9759708	Maurick	0.05	0.05	0.29	0.41	0.17
6037453	Lettore_6037453	0.6	0.03	0.06	0.27	0.01
10351878	Lettore_10351878	0.1	0.1	0.1	0.4	0.3
9228154	Carlogreg	0.15	0.2	0.33	0.13	0.17
2829015	Alberto1951	0.05	0.05	0.74	0.08	0.05
2753707	Lettore_2753707	0.02	0.08	0.61	0.1	0.16
6052783	topm445	0.06	0.2	0.2	0.33	0.2
3024627	Lettore_3024627	0.03	0.12	0.3	0.38	0.15
5107787	andreblanz	0.32	0.15	0.12	0.25	0.13
2866493	UnaNancyOwen	0.01	0.09	0.53	0.18	0.17
10272849	BallenasDeLaPedrera	0.11	0.27	0.44	0.11	0.05
2168634	Lettore_2168634	0.11	0.02	0.22	0.55	0.08
5733649	Lettore_5733649	0.33	0.16	0.16	0.16	0.16
3197944	chauliac	0.05	0.14	0.33	0.35	0.1
3210529	Lettore_3210529	0.11	0.16	0.33	0.33	0.05
8939732	Lettore_8939732	0.09	0.14	0.44	0.21	0.1
3482915	anmito	0.1	0.08	0.51	0.21	0.07
2242078	observator	0.07	0.07	0.23	0.57	0.03
3697267	saro45	0.29	0.21	0.17	0.13	0.17
495595	Cazzeroli	0.23	0.29	0.2	0.21	0.05
2858892	Lettore_2858892	0.26	0.22	0.32	0.07	0.1
2946280	Lettore_2946280	0.07	0.13	0.42	0.28	0.08
9406907	sabbiarosa	0.36	0.15	0.15	0.16	0.14
8041103	SADN88	0.15	0.05	0.36	0.38	0.03
8828379	kurtkilgore	0.25	0.12	0.35	0.16	0.09
2744884	Lettore_2744884	0.06	0.4	0.2	0.26	0.06
8243817	lotisc	0.07	0	0.76	0.07	0.07
9859833	Lettore_9859833	0.05	0.14	0.39	0.31	0.09
8715645	Giori53	0.13	0.11	0.4	0.27	0.05
9040096	francy1971	0.1	0.17	0.48	0.2	0.03
2755233	paciotto	0.16	0.13	0.31	0.21	0.16
5785160	zarlino	0.1	0.11	0.24	0.44	0.07
9295286	Valdoma	0.25	0.5	0.08	0.08	0.08
3464578	rtinoma70	0.13	0.05	0.56	0.18	0.05
5280406	Big_Brain	0.14	0.16	0.24	0.3	0.14
2715389	paolino74	0.08	0.12	0.25	0.5	0.04
1690108	acterun	0.12	0.04	0.21	0.53	0.07
10003613	aho	0.04	0	0.75	0.12	0.07
1433889	serghievich71	0.3	0.09	0.07	0.15	0.36
9127788	enomis	0.07	0.15	0.38	0.19	0.19
1085579	Lettore_1085579	0.14	0.12	0.33	0.27	0.12
5718881	Lettore_5718881	0.08	0.17	0.35	0.35	0.02
9643162	Rintintin	0.11	0.46	0.26	0.07	0.07
5726101	e-kapp	0.07	0.11	0.19	0.35	0.25
1698747	stetorr	0.12	0.1	0.25	0.23	0.28
9089812	Freelance73	0.14	0.09	0.45	0.22	0.07
1916555	Lettore_1916555	0.24	0.23	0.18	0.24	0.08
8986981	Lettore_8986981	0.16	0.13	0.4	0.28	0.03
8982973	Frogmouth	0.16	0.33	0.16	0.16	0.16
8768138	raynoxy	0.16	0.08	0.35	0.31	0.08
2764476	Lettore_2764476	0.07	0.08	0.47	0.31	0.04
2724315	Pedro75	0.02	0.25	0.35	0.32	0.03
9721826	Lettore_9721826	0.09	0.21	0.43	0.14	0.09
3366114	fasty17	0.06	0.07	0.51	0.28	0.05
9727132	Lettore_9727132	0.25	0.37	0	0.12	0.25
2796570	Vlad	0.12	0.27	0.27	0.16	0.15
5391890	Lettore_5391890	0.13	0.01	0.56	0.24	0.04
8749985	alesberti	0.11	0.22	0.44	0.11	0.11
5130389	MarcoM_MO	0.29	0.16	0.1	0.14	0.29
2873696	jacgio11	0.56	0.12	0.2	0.08	0.04
10475924	Gr81	0.04	0.22	0.54	0.14	0.04
2564329	Lettore_2564329	0.04	0.13	0.5	0.22	0.09
9228547	Archimede	0.05	0.32	0.43	0.13	0.05
10448515	Kogure	0.03	0.11	0.53	0.26	0.03
5799400	Lettore_5799400	0.06	0.17	0.34	0.24	0.17
2951642	Lettore_2951642	0.25	0	0	0	0.75
1045393	gnptr.54	0.03	0	0.72	0.09	0.15
8749569	Lettore_8749569	0.12	0.06	0.6	0.18	0.03
10463729	Antro	0.13	0.05	0.3	0.08	0.41
3269303	Peppino70	0.11	0.08	0.61	0.05	0.11
2410677	Ale123ale	0.14	0.28	0.28	0	0.28
311917	idilliopozzi	0.6	0.05	0.13	0.04	0.15
9436558	Lettore_9436558	0.25	0.25	0.37	0	0.12
2686313	trabuk	0.27	0.2	0.23	0.25	0.04
2744836	Lettore_2744836	0.05	0.02	0.68	0.17	0.05
9584005	Lettore_9584005	0.01	0.18	0.41	0.3	0.07
2878482	Megalexandros	0.06	0.24	0.28	0.26	0.16
5106636	isacco	0.09	0.09	0.33	0.21	0.27
9189224	Lettore_9189224	0.13	0.15	0.34	0.28	0.07
374163	Lettore_374163	0.14	0.08	0.18	0.33	0.25
6022208	salentino43	0.05	0.41	0.11	0.11	0.29
5763904	spay42como	0.06	0.15	0.46	0.2	0.11
1129711	wydmaa	0.15	0.09	0.44	0.16	0.13
5518725	Bzzz	0.22	0.16	0.33	0.16	0.11
8855580	Lettore_8855580	0.06	0.2	0.3	0.23	0.19
5530399	ciccicapucci	0.35	0	0.41	0.17	0.05
1364320	Tato978	0.16	0	0.16	0.33	0.33
2956209	liberosempre71	0.05	0.31	0.27	0.23	0.11
652022	ScacciaTroll	0.13	0.14	0.33	0.25	0.12
2286587	gazebo	0.16	0.3	0.06	0.23	0.23
5360783	crisostomo	0.14	0.01	0.33	0.12	0.37
1824801	sublacense	0.25	0.07	0.38	0.23	0.05
8820010	Lettore_8820010	0.2	0.2	0.3	0.2	0.1
2006068	bragozzo	0.11	0.14	0.24	0.39	0.1
214220	Lettore_214220	0.05	0.1	0.31	0.49	0.02
2733850	romanotaverna	0.4	0.08	0.24	0.22	0.05
9238794	Lettore_9238794	0.27	0	0.27	0.36	0.09
2084319	soapball	0.35	0.06	0.04	0.41	0.11
9204396	Nibelungo	0.06	0.15	0.32	0.24	0.2
1593371	tulicek	0.11	0.14	0.55	0.05	0.11
9464950	Pollon82	0.09	0.16	0.52	0.14	0.06
8940710	Lettore_8940710	0.12	0	0.12	0.06	0.68
316659	giorgio1938	0.07	0.06	0.34	0.31	0.19
5258180	Lettore_5258180	0.03	0.13	0.3	0.4	0.13
3563085	Wordstar	0.01	0.08	0.5	0.36	0.03
9075541	Dan73	0.24	0.06	0.31	0.31	0.06
1859052	enzo.rt	0.11	0.07	0.58	0.1	0.11
869832	mauro_z	0.11	0.06	0.34	0.37	0.09
2752953	kokorijikiki	0.1	0.06	0.54	0.27	0.01
3470420	Felicia	0.02	0.2	0.24	0.34	0.17
303833	triskel	0.14	0.03	0.67	0.1	0.03
3377378	beribble	0.14	0.28	0.14	0.28	0.14
5689394	Lettore_5689394	0.27	0.09	0.09	0.36	0.18
3624358	Sophos69	0.03	0.15	0.5	0.15	0.15
9186166	Lettore_9186166	0.22	0	0.33	0.22	0.22
25909	Perceval	0.05	0.29	0.34	0.14	0.16
5439548	Lettore_5439548	0.11	0.14	0.31	0.4	0.01
2801103	Mimmuccio	0.17	0.27	0.37	0.1	0.06
3217019	philnavy	0.23	0.11	0.29	0.05	0.29
9037828	Lettore_9037828	0.12	0.17	0.25	0.31	0.13
1908794	Tesauro	0.03	0.06	0.72	0.15	0.03
2753990	lu..po	0.23	0.2	0.22	0.2	0.13
3534887	Lettore_3534887	0.1	0.05	0.45	0.35	0.05
5688445	sielolindo	0.26	0.06	0.33	0.26	0.06
2724343	PJ66	0.06	0.31	0.25	0.27	0.09
1278086	Lettore_1278086	0.2	0.06	0.2	0.33	0.2
1178597	Lettore_1178597	0.16	0.12	0.52	0.1	0.08
3319311	carlov52	0.1	0.03	0.32	0.4	0.13
5365176	mike7010	0.25	0.1	0.45	0.11	0.07
2472668	Lettore_2472668	0.15	0.1	0.3	0.4	0.04
1880319	george101	0.28	0.03	0.47	0.08	0.12
9708944	Lovolt	0.1	0.11	0.28	0.42	0.07
5289626	corriere64	0.21	0.02	0.26	0.07	0.42
440103	Lettore_440103	0.11	0.31	0.31	0.04	0.2
182871	parsym	0.22	0.07	0.23	0.44	0.02
2748710	norahauser	0.19	0.22	0.33	0.2	0.03
8779002	luca779	0.14	0.13	0.23	0.42	0.05
5662158	pakka87	0.14	0	0.33	0.33	0.19
5288025	Lettore_5288025	0.18	0.02	0.59	0.18	0.02
10215896	AmsterdamCC	0.06	0.3	0.15	0.36	0.12
10323184	uilprezzodapagare	0.07	0	0.15	0.69	0.07
9398963	Daxter71	0.14	0.14	0.4	0.25	0.05
2000359	Lettore_2000359	0.08	0.04	0.15	0.62	0.08
9413365	aburbecondita	0.09	0.02	0.6	0.22	0.05
2013168	cmorgi	0.08	0.06	0.4	0.34	0.1
1673105	V4Vendetta	0.25	0.27	0.2	0.25	0.02
1266549	DeanMoriarty	0.11	0.02	0.19	0.63	0.02
9009893	angelo1969	0.25	0.25	0.12	0.25	0.12
3627936	Lettore_3627936	0.52	0.17	0.04	0.21	0.04
9706278	Lettore_9706278	0.12	0.07	0.53	0.17	0.09
9066011	andreaNassi	0.13	0.02	0.16	0.64	0.02
3483334	MatteoCavalca	0.04	0.05	0.57	0.31	0.01
8833163	gbpierpaoli	0.09	0.04	0.55	0.19	0.1
5419968	Lettore_5419968	0.15	0.12	0.38	0.26	0.06
3545002	olbia2	0.07	0.19	0.34	0.27	0.11
2823371	Lettore_2823371	0.07	0	0.78	0.07	0.07
9702026	Adaptorperish	0.33	0.11	0	0.22	0.33
1883546	feffo1961	0.11	0.05	0.29	0.23	0.29
2296018	Lettore_2296018	0.03	0.27	0.39	0.09	0.21
9045472	Lettore_9045472	0.22	0.05	0.55	0.11	0.05
10067356	ICM	0.02	0.02	0.72	0.2	0.02
3428182	sasasa1	0.11	0.22	0.38	0.16	0.11
8892507	Lettore_8892507	0.11	0.39	0.22	0.2	0.05
3202097	CUASRM	0.06	0.09	0.49	0.24	0.1
1048648	onissap	0.2	0	0.4	0.2	0.2
1863509	rudolph2003	0.1	0.1	0.3	0.2	0.3
8666621	voxclamans02	0.1	0.03	0.61	0.19	0.04
5562094	Lettore_5562094	0.14	0.11	0.19	0.43	0.11
8034611	asd123	0.16	0.18	0.27	0.18	0.2
2930696	Lettore_2930696	0.02	0.03	0.63	0.25	0.04
9372804	Lettore_9372804	0.07	0.09	0.61	0.14	0.07
10369876	Utente231	0.06	0.18	0.43	0.24	0.08
5343282	Lettore_5343282	0.08	0.22	0.45	0.18	0.04
2865871	Andrea-68	0.07	0.15	0.46	0.07	0.23
3382386	carletto777	0.16	0.03	0.26	0.41	0.11
1923913	Aristarco	0.12	0.2	0.21	0.28	0.16
185198	saggiamente	0.12	0.07	0.29	0.3	0.19
10270287	Lettore_10270287	0.3	0	0.39	0.26	0.04
2931391	romacentro	0.2	0	0	0.6	0.2
2939023	Lettore_2939023	0.05	0	0.25	0.51	0.17
9719164	ilpensatore	0.15	0.15	0.35	0.16	0.16
2728522	ethan08	0.04	0	0.75	0.12	0.08
9093223	Fioremma	0.16	0.18	0.4	0.12	0.11
1756996	mcnock2	0.11	0.2	0.31	0.22	0.14
9817760	Rolan	0.22	0.22	0.27	0.09	0.18
3340624	project100	0.07	0.02	0.57	0.25	0.06
5310998	ilgristia	0.21	0.05	0.26	0.44	0.01
5720412	mario59	0.13	0.13	0.4	0.23	0.1
2754142	Lettore_2754142	0.15	0.18	0.15	0.47	0.03
5856060	rame100	0.11	0.11	0.44	0	0.33
9286627	stanley123	0.03	0.15	0.3	0.19	0.3
9520718	LBrimini	0.06	0.19	0.25	0.38	0.09
9768574	Lettore_9768574	0.01	0	0.79	0.17	0.02
1877264	poldapa	0.2	0.4	0.3	0	0.1
5232522	davidebassani	0.06	0.15	0.43	0.32	0.02
9169755	Clara	0.16	0.16	0.11	0.44	0.11
2859363	Lettore_2859363	0.34	0.11	0.19	0.3	0.03
9608566	Lettore_9608566	0.08	0.12	0.5	0.26	0.03
2767425	Lettore_2767425	0.09	0.14	0.21	0.5	0.04
8997346	IvanRF	0.27	0.18	0.21	0.27	0.05
10408485	Lettore_10408485	0.2	0	0.6	0	0.2
9074820	Lettore_9074820	0.05	0	0.73	0.15	0.05
9282069	Lettore_9282069	0.05	0.07	0.29	0.19	0.37
5379224	Lettore_5379224	0.25	0	0.5	0	0.25
2708747	Nabla	0.04	0.16	0.4	0.32	0.08
2846055	Lettore_2846055	0.2	0.1	0.3	0.2	0.2
8996326	tobpic	0.15	0.02	0.36	0.44	0.01
9038801	rinji	0.38	0.33	0.06	0.18	0.02
5734188	Lettore_5734188	0.05	0.11	0.44	0.22	0.16
1641301	Lettore_1641301	0.18	0	0.41	0.35	0.05
9748659	Strata	0.06	0	0.61	0.24	0.06
2144372	werter	0.02	0.25	0.5	0.13	0.07
5160262	Lillina74	0.08	0.16	0.25	0.47	0.02
3666740	xavy685	0.11	0.22	0.33	0.11	0.22
2056718	Lettore_924883	0.11	0.04	0.45	0.36	0.02
2284081	Lettore_2284081	0.08	0.11	0.43	0.29	0.07
1651573	Lettore_1651573	0.28	0.14	0.23	0.23	0.09
9716966	Vesevocor80	0.02	0.02	0.87	0.04	0.02
1936235	Lettore_1936235	0.07	0.18	0.37	0.07	0.28
6059349	crispo	0.06	0.22	0.22	0.19	0.29
9557349	Lettore_9557349	0.21	0.27	0.12	0.19	0.19
9069066	Commander	0.2	0.2	0.2	0.2	0.2
2874107	Lettore_2874107	0.04	0.07	0.32	0.53	0.03
2344478	VEVA53	0.07	0.17	0.39	0.19	0.16
2949105	frafel2	0.44	0	0	0.29	0.25
3282262	capirro	0.05	0.02	0.64	0.26	0.01
2554044	oloaporteip67	0.06	0.19	0.48	0.21	0.03
3220597	freekamel	0.11	0.27	0.3	0.2	0.09
2749580	Campidanolibero	0.43	0.04	0.29	0.14	0.07
2772172	princess	0.02	0.18	0.22	0.5	0.06
8042095	rufus81	0.01	0.09	0.56	0.27	0.05
3534953	marpillar	0.1	0.32	0.16	0.3	0.1
1036116	savio9	0.06	0	0.46	0.26	0.2
5691609	Lettore_5691609	0.14	0.12	0.33	0.28	0.11
3430904	venezianotre	0.43	0.13	0.13	0.16	0.12
8985930	carmine	0.04	0.11	0.52	0.06	0.24
8857080	giofum	0.07	0.39	0.2	0.17	0.15
5274270	Lettore_5274270	0.01	0.05	0.86	0.04	0.01
9595627	Lettore_9595627	0.41	0.38	0	0.16	0.03
